Experiment	Z spectroscopy	
Saved Date	16.02.2019 17:35:14	
User		
X (m)	75.6695E-9	
Y (m)	15.3828E-9	
Z (m)	-16.9806E-9	
Z offset (m)	700E-12	
Z sweep distance (m)	1.12E-9	
Settling time (s)	10E-3	
Integration time (s)	60E-3	
Final Z (m)	N/A	
Start time	16.02.2019 17:33:53	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Z rel (m)	Current (A)	Bias (V)	Z (m)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	Current [bwd] (A)	Bias [bwd] (V)	Z [bwd] (m)	OC D1 Phase [bwd] (deg)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)	OC M1 Excitation [bwd] (V)
-213.50699E-12	-255.81273E-15	0.0000000E+0	-17.194086E-9	-716.62074E-3	47.740079E-12	-10.041210E+0	257.08857E-6	-227.27860E-15	0.0000000E+0	-17.194086E-9	4.4892511E+0	51.947911E-12	-10.786314E+0	255.50296E-6
-215.75147E-12	-241.05658E-15	0.0000000E+0	-17.196330E-9	-4.5104361E+0	56.707163E-12	-10.488614E+0	150.57311E-6	-249.78766E-15	0.0000000E+0	-17.196330E-9	6.2343526E+0	51.081483E-12	-10.773834E+0	269.33706E-6
-217.99595E-12	-231.66508E-15	0.0000000E+0	-17.198575E-9	-8.6486158E+0	51.662924E-12	-11.045659E+0	193.02742E-6	-228.80466E-15	0.0000000E+0	-17.198575E-9	1.7393373E+0	40.649380E-12	-11.311907E+0	369.69577E-6
-220.24044E-12	-223.41336E-15	0.0000000E+0	-17.200819E-9	-4.1410909E+0	49.887365E-12	-10.809055E+0	203.43706E-6	-230.32393E-15	0.0000000E+0	-17.200819E-9	2.5879583E+0	47.445447E-12	-11.253054E+0	271.13731E-6
-222.48492E-12	-241.73944E-15	0.0000000E+0	-17.203064E-9	-1.3043861E+0	45.695184E-12	-10.610629E+0	263.25884E-6	-235.94833E-15	0.0000000E+0	-17.203064E-9	8.2443218E+0	43.575529E-12	-10.913887E+0	297.78905E-6
-224.72940E-12	-257.05615E-15	0.0000000E+0	-17.205307E-9	-4.0399814E+0	46.975656E-12	-10.901311E+0	259.28646E-6	-238.14834E-15	0.0000000E+0	-17.205307E-9	8.5816793E+0	43.856457E-12	-11.156026E+0	269.45060E-6
-226.97388E-12	-239.48993E-15	0.0000000E+0	-17.207553E-9	-9.5850153E+0	52.347314E-12	-11.612346E+0	202.90674E-6	-229.10799E-15	0.0000000E+0	-17.207553E-9	-758.41230E-3	49.477773E-12	-12.102773E+0	199.35280E-6
-229.21842E-12	-240.79133E-15	0.0000000E+0	-17.209796E-9	-3.1158855E+0	50.473480E-12	-11.198357E+0	217.06925E-6	-250.94987E-15	0.0000000E+0	-17.209796E-9	3.8181474E+0	48.649012E-12	-11.709286E+0	196.33115E-6
-231.46290E-12	-233.40181E-15	0.0000000E+0	-17.212042E-9	-7.8177519E+0	44.787726E-12	-11.741299E+0	289.34825E-6	-216.84039E-15	0.0000000E+0	-17.212042E-9	7.5564551E+0	54.365384E-12	-11.579048E+0	138.36808E-6
-233.70733E-12	-227.69745E-15	0.0000000E+0	-17.214287E-9	-6.0733581E+0	55.183358E-12	-11.833602E+0	179.16420E-6	-251.23374E-15	0.0000000E+0	-17.214287E-9	10.656524E+0	56.199229E-12	-11.532283E+0	144.66683E-6
-235.95187E-12	-231.33635E-15	0.0000000E+0	-17.216530E-9	-3.1325293E+0	49.783712E-12	-11.681872E+0	223.84977E-6	-246.18176E-15	0.0000000E+0	-17.216530E-9	9.2040205E+0	51.970726E-12	-11.993573E+0	208.00247E-6
-238.19630E-12	-234.43031E-15	0.0000000E+0	-17.218776E-9	-4.1169519E+0	47.182577E-12	-11.862823E+0	257.73983E-6	-246.90734E-15	0.0000000E+0	-17.218776E-9	3.3463669E+0	48.330902E-12	-12.717726E+0	248.72104E-6
-240.44083E-12	-234.62029E-15	0.0000000E+0	-17.221019E-9	-5.1043029E+0	48.712926E-12	-12.074396E+0	254.55968E-6	-244.76276E-15	0.0000000E+0	-17.221019E-9	2.0126030E+0	46.929630E-12	-12.891038E+0	250.76795E-6
-242.68537E-12	-258.31483E-15	0.0000000E+0	-17.223265E-9	-6.8621178E+0	50.542542E-12	-12.423172E+0	236.89457E-6	-223.29320E-15	0.0000000E+0	-17.223265E-9	4.0566673E+0	46.478967E-12	-12.887677E+0	245.94666E-6
-244.92980E-12	-226.41848E-15	0.0000000E+0	-17.225508E-9	-4.8040400E+0	52.628978E-12	-12.406201E+0	204.29752E-6	-244.24194E-15	0.0000000E+0	-17.225508E-9	1.5992033E+0	46.929727E-12	-13.134421E+0	229.59757E-6
-247.17434E-12	-245.05045E-15	0.0000000E+0	-17.227753E-9	-2.6777265E+0	49.109678E-12	-12.375099E+0	237.79838E-6	-236.74034E-15	0.0000000E+0	-17.227753E-9	2.2805502E+0	53.442268E-12	-13.123763E+0	155.23721E-6
-249.41876E-12	-238.68312E-15	0.0000000E+0	-17.229997E-9	-6.1020212E+0	50.375586E-12	-12.772317E+0	229.63711E-6	-240.62208E-15	0.0000000E+0	-17.229997E-9	8.9409389E+0	54.231689E-12	-12.705306E+0	162.62759E-6
-251.66330E-12	-235.86414E-15	0.0000000E+0	-17.232242E-9	-5.6785479E+0	52.754870E-12	-12.960569E+0	198.44405E-6	-234.63509E-15	0.0000000E+0	-17.232242E-9	5.0684838E+0	47.528093E-12	-13.254572E+0	246.40374E-6
-253.90773E-12	-218.88810E-15	0.0000000E+0	-17.234486E-9	-6.5404763E+0	53.143816E-12	-13.184873E+0	183.77036E-6	-221.64150E-15	0.0000000E+0	-17.234486E-9	12.416041E+0	42.344631E-12	-12.860200E+0	282.34371E-6
-256.15227E-12	-250.64312E-15	0.0000000E+0	-17.236731E-9	-4.5198107E+0	58.279971E-12	-13.127267E+0	103.60331E-6	-238.38654E-15	0.0000000E+0	-17.236731E-9	9.1787281E+0	43.424219E-12	-13.475445E+0	240.90297E-6
-258.39680E-12	-235.46771E-15	0.0000000E+0	-17.238975E-9	-4.3279996E+0	49.255940E-12	-13.232262E+0	186.72907E-6	-237.61906E-15	0.0000000E+0	-17.238975E-9	3.8804486E+0	45.962099E-12	-14.095969E+0	198.85645E-6
-260.64123E-12	-232.75197E-15	0.0000000E+0	-17.241220E-9	-7.1863699E+0	57.482411E-12	-13.665953E+0	84.910505E-6	-260.01009E-15	0.0000000E+0	-17.241220E-9	2.2200365E+0	48.194389E-12	-14.319185E+0	161.25799E-6
-262.88577E-12	-230.53122E-15	0.0000000E+0	-17.243464E-9	-9.2914944E+0	52.288347E-12	-14.082255E+0	119.36433E-6	-241.80798E-15	0.0000000E+0	-17.243464E-9	4.6364603E+0	55.820678E-12	-14.200347E+0	87.160071E-6
-265.13020E-12	-229.47269E-15	0.0000000E+0	-17.245709E-9	-9.5187960E+0	53.419276E-12	-14.411196E+0	99.738405E-6	-240.00395E-15	0.0000000E+0	-17.245709E-9	4.5365448E+0	53.104115E-12	-14.345597E+0	134.77683E-6
-267.37473E-12	-225.15389E-15	0.0000000E+0	-17.247954E-9	-570.67019E-3	53.446043E-12	-13.774548E+0	82.924191E-6	-243.23333E-15	0.0000000E+0	-17.247954E-9	5.8436379E+0	53.613922E-12	-14.383135E+0	143.32784E-6
-269.61916E-12	-235.20920E-15	0.0000000E+0	-17.250198E-9	-4.5428233E+0	49.380080E-12	-14.173905E+0	117.72722E-6	-232.41690E-15	0.0000000E+0	-17.250198E-9	4.4374647E+0	48.355916E-12	-14.639619E+0	204.36256E-6
-271.86370E-12	-267.25025E-15	0.0000000E+0	-17.252443E-9	-4.5351887E+0	48.996335E-12	-14.321010E+0	130.65142E-6	-248.17361E-15	0.0000000E+0	-17.252443E-9	6.8040977E+0	55.703487E-12	-14.613871E+0	133.06735E-6
-274.10813E-12	-233.25458E-15	0.0000000E+0	-17.254687E-9	-3.3643091E+0	44.462926E-12	-14.274922E+0	190.63042E-6	-252.10698E-15	0.0000000E+0	-17.254687E-9	9.6911821E+0	47.403258E-12	-14.580445E+0	224.37314E-6
-276.35266E-12	-229.97191E-15	0.0000000E+0	-17.256932E-9	-3.3736904E+0	48.716652E-12	-14.405901E+0	150.51498E-6	-243.18297E-15	0.0000000E+0	-17.256932E-9	11.515839E+0	48.240894E-12	-14.745162E+0	208.03981E-6
-278.59720E-12	-223.92739E-15	0.0000000E+0	-17.259175E-9	-2.5337858E+0	55.900673E-12	-14.441050E+0	70.705260E-6	-242.38421E-15	0.0000000E+0	-17.259175E-9	4.3068275E+0	48.693338E-12	-15.620012E+0	201.57747E-6
-280.84163E-12	-235.15505E-15	0.0000000E+0	-17.261421E-9	-7.1379294E+0	51.727251E-12	-14.945364E+0	99.055018E-6	-222.12634E-15	0.0000000E+0	-17.261421E-9	2.8205082E+0	44.534189E-12	-15.842985E+0	226.88966E-6
-283.08617E-12	-242.89232E-15	0.0000000E+0	-17.263664E-9	-17.187639E+0	44.481425E-12	-16.175657E+0	189.16816E-6	-235.69661E-15	0.0000000E+0	-17.263664E-9	8.3307772E+0	53.633036E-12	-15.540447E+0	127.34972E-6
-285.33059E-12	-232.26882E-15	0.0000000E+0	-17.265910E-9	-5.0739098E+0	45.280502E-12	-15.467710E+0	198.40921E-6	-261.63726E-15	0.0000000E+0	-17.265910E-9	6.4891076E+0	56.875782E-12	-15.949409E+0	115.67352E-6
-287.57513E-12	-226.62452E-15	0.0000000E+0	-17.268153E-9	-750.12439E-3	49.460845E-12	-15.183095E+0	166.66234E-6	-253.04536E-15	0.0000000E+0	-17.268153E-9	1.5019435E+0	49.688701E-12	-16.481796E+0	204.57688E-6
-289.81956E-12	-237.42149E-15	0.0000000E+0	-17.270398E-9	-2.7662265E+0	50.614502E-12	-15.376165E+0	151.11201E-6	-243.38395E-15	0.0000000E+0	-17.270398E-9	2.6978829E+0	49.353483E-12	-16.488430E+0	207.63571E-6
-292.06410E-12	-241.17928E-15	0.0000000E+0	-17.272642E-9	-5.7062163E+0	47.503321E-12	-15.785828E+0	188.60516E-6	-218.47941E-15	0.0000000E+0	-17.272642E-9	1.2678590E+0	46.085618E-12	-16.612108E+0	230.92394E-6
-294.30852E-12	-235.79982E-15	0.0000000E+0	-17.274887E-9	-7.9897819E+0	49.998145E-12	-16.177675E+0	169.24804E-6	-241.66327E-15	0.0000000E+0	-17.274887E-9	322.96982E-3	40.489039E-12	-16.744032E+0	267.90402E-6
-296.55306E-12	-243.84593E-15	0.0000000E+0	-17.277133E-9	-2.6224561E+0	52.365577E-12	-15.894309E+0	136.99006E-6	-232.34539E-15	0.0000000E+0	-17.277133E-9	5.8787322E+0	46.118824E-12	-16.299616E+0	178.56322E-6
-298.79760E-12	-234.06014E-15	0.0000000E+0	-17.279376E-9	-3.6419265E+0	53.535152E-12	-16.039413E+0	111.41446E-6	-246.83670E-15	0.0000000E+0	-17.279376E-9	4.1531210E+0	50.158776E-12	-16.644516E+0	131.23875E-6
-301.04202E-12	-238.67803E-15	0.0000000E+0	-17.281621E-9	-9.8754215E+0	47.951570E-12	-16.800121E+0	167.93355E-6	-239.84913E-15	0.0000000E+0	-17.281621E-9	4.4797301E+0	52.440982E-12	-16.691977E+0	110.17364E-6
-303.28656E-12	-240.98806E-15	0.0000000E+0	-17.283865E-9	-7.5960131E+0	43.424889E-12	-16.821548E+0	234.18368E-6	-231.41799E-15	0.0000000E+0	-17.283865E-9	8.1122389E+0	56.005957E-12	-16.572378E+0	85.271757E-6
-305.53099E-12	-238.63572E-15	0.0000000E+0	-17.286110E-9	-4.8890953E+0	42.973906E-12	-16.787195E+0	265.97708E-6	-240.32298E-15	0.0000000E+0	-17.286110E-9	5.1516161E+0	59.608936E-12	-16.975939E+0	74.365649E-6
-307.77553E-12	-244.61086E-15	0.0000000E+0	-17.288354E-9	-6.1479163E+0	50.116182E-12	-17.054237E+0	203.40833E-6	-243.96696E-15	0.0000000E+0	-17.288354E-9	6.0967965E+0	48.139784E-12	-17.091467E+0	217.98235E-6
-310.01995E-12	-261.63430E-15	0.0000000E+0	-17.290599E-9	-3.0950840E+0	51.639540E-12	-16.872715E+0	179.53571E-6	-229.40880E-15	0.0000000E+0	-17.290599E-9	3.8419459E+0	48.484133E-12	-17.434801E+0	201.39175E-6
-312.26449E-12	-243.54428E-15	0.0000000E+0	-17.292843E-9	-1.7344803E+0	55.323093E-12	-16.870312E+0	132.35335E-6	-252.98147E-15	0.0000000E+0	-17.292843E-9	-706.84576E-3	48.084474E-12	-17.851633E+0	206.06109E-6
-314.50892E-12	-239.37612E-15	0.0000000E+0	-17.295088E-9	-5.3503857E+0	53.200867E-12	-17.297592E+0	140.40738E-6	-226.96595E-15	0.0000000E+0	-17.295088E-9	4.4253244E+0	47.040830E-12	-17.440857E+0	201.77888E-6
-316.75346E-12	-218.45317E-15	0.0000000E+0	-17.297332E-9	-3.3454196E+0	56.658768E-12	-17.249456E+0	86.707492E-6	-216.82727E-15	0.0000000E+0	-17.297332E-9	7.5228539E+0	49.870535E-12	-17.353743E+0	168.68893E-6
-318.99799E-12	-217.34218E-15	0.0000000E+0	-17.299577E-9	-4.8456006E+0	54.276365E-12	-17.508295E+0	84.577972E-6	-251.41101E-15	0.0000000E+0	-17.299577E-9	5.5832281E+0	50.688866E-12	-17.705652E+0	160.79802E-6
-321.24242E-12	-246.45634E-15	0.0000000E+0	-17.301820E-9	-139.35992E-3	53.438851E-12	-17.198214E+0	82.421131E-6	-255.09816E-15	0.0000000E+0	-17.301820E-9	6.4604015E+0	49.906568E-12	-17.824739E+0	173.92979E-6
-323.48696E-12	-237.54631E-15	0.0000000E+0	-17.304066E-9	-7.1729889E+0	46.746496E-12	-17.899738E+0	152.24493E-6	-244.63331E-15	0.0000000E+0	-17.304066E-9	4.3362379E+0	50.459026E-12	-18.224133E+0	166.17685E-6
-325.73139E-12	-246.43560E-15	0.0000000E+0	-17.306309E-9	-2.7093973E+0	50.224484E-12	-17.659929E+0	125.90032E-6	-234.58221E-15	0.0000000E+0	-17.306309E-9	-1.6210687E+0	43.554514E-12	-18.730959E+0	229.72807E-6
-327.97592E-12	-236.42470E-15	0.0000000E+0	-17.308555E-9	-8.1837759E+0	48.215567E-12	-18.324757E+0	151.39430E-6	-238.55999E-15	0.0000000E+0	-17.308555E-9	1.6871289E+0	41.840503E-12	-18.386597E+0	218.90517E-6
-330.22035E-12	-245.23322E-15	0.0000000E+0	-17.310800E-9	-3.3070912E+0	51.245754E-12	-18.110226E+0	116.02725E-6	-235.37845E-15	0.0000000E+0	-17.310800E-9	1.2771825E+0	52.134696E-12	-18.536472E+0	100.89176E-6
-332.46489E-12	-255.82035E-15	0.0000000E+0	-17.313043E-9	-6.2594252E+0	50.964059E-12	-18.476358E+0	112.73114E-6	-230.10774E-15	0.0000000E+0	-17.313043E-9	1.0665498E+0	52.740225E-12	-18.557941E+0	98.511904E-6
-334.70943E-12	-241.24612E-15	0.0000000E+0	-17.315289E-9	-523.18591E-3	49.131619E-12	-18.093534E+0	134.40676E-6	-238.39120E-15	0.0000000E+0	-17.315289E-9	7.7877069E+0	54.907058E-12	-18.111349E+0	89.439010E-6
-336.95385E-12	-214.99832E-15	0.0000000E+0	-17.317532E-9	-5.9211922E+0	49.339709E-12	-18.627748E+0	137.69756E-6	-220.60327E-15	0.0000000E+0	-17.317532E-9	3.2273560E+0	51.860717E-12	-18.631739E+0	133.86180E-6
-339.19839E-12	-233.82023E-15	0.0000000E+0	-17.319778E-9	-6.2932096E+0	44.697232E-12	-18.839426E+0	200.44907E-6	-231.85376E-15	0.0000000E+0	-17.319778E-9	3.2985249E+0	51.953903E-12	-18.767996E+0	140.03586E-6
-341.44282E-12	-256.35809E-15	0.0000000E+0	-17.322021E-9	9.9171074E-3	49.989204E-12	-18.400669E+0	151.37398E-6	-232.76254E-15	0.0000000E+0	-17.322021E-9	377.32276E-3	44.184378E-12	-19.002625E+0	222.58004E-6
-343.68736E-12	-229.62795E-15	0.0000000E+0	-17.324266E-9	-9.0620699E+0	49.164471E-12	-19.258284E+0	162.12922E-6	-239.56184E-15	0.0000000E+0	-17.324266E-9	4.0965419E+0	50.876758E-12	-18.803818E+0	135.26370E-6
-345.93178E-12	-236.89603E-15	0.0000000E+0	-17.326510E-9	-5.9621863E+0	49.116079E-12	-19.261421E+0	164.91933E-6	-253.03436E-15	0.0000000E+0	-17.326510E-9	3.8236835E+0	51.021232E-12	-18.954956E+0	138.39762E-6
-348.17632E-12	-250.56910E-15	0.0000000E+0	-17.328755E-9	-3.7054522E+0	49.439102E-12	-19.177935E+0	166.72302E-6	-222.09377E-15	0.0000000E+0	-17.328755E-9	-8.1817989E+0	45.199729E-12	-19.899914E+0	201.10160E-6
-350.42075E-12	-240.96266E-15	0.0000000E+0	-17.330999E-9	1.1141839E+0	42.870037E-12	-18.831680E+0	253.86631E-6	-227.37422E-15	0.0000000E+0	-17.330999E-9	-3.2649498E+0	45.845095E-12	-19.260811E+0	175.33859E-6
-352.66529E-12	-226.94860E-15	0.0000000E+0	-17.333244E-9	-2.6566820E+0	46.810188E-12	-19.157888E+0	231.95930E-6	-243.03533E-15	0.0000000E+0	-17.333244E-9	5.3232255E+0	44.699133E-12	-18.535341E+0	169.72520E-6
-354.90982E-12	-239.23650E-15	0.0000000E+0	-17.335488E-9	1.8997324E+0	54.555069E-12	-18.765793E+0	136.89022E-6	-239.14638E-15	0.0000000E+0	-17.335488E-9	-1.2646544E+0	45.057985E-12	-19.129881E+0	149.73391E-6
-357.15425E-12	-237.60638E-15	0.0000000E+0	-17.337733E-9	508.30448E-3	54.956924E-12	-18.837334E+0	119.47008E-6	-221.23618E-15	0.0000000E+0	-17.337733E-9	-1.1957362E+0	54.136716E-12	-19.107365E+0	52.732506E-6
-359.39879E-12	-240.85730E-15	0.0000000E+0	-17.339977E-9	-222.10336E-3	51.946954E-12	-18.891867E+0	139.38143E-6	-233.15348E-15	0.0000000E+0	-17.339977E-9	-4.6763759E+0	56.058536E-12	-19.325552E+0	52.017785E-6
-361.64322E-12	-239.88846E-15	0.0000000E+0	-17.342222E-9	529.36256E-3	47.953513E-12	-18.834145E+0	185.81696E-6	-234.21160E-15	0.0000000E+0	-17.342222E-9	-3.3178165E+0	50.496704E-12	-19.066402E+0	122.10086E-6
-363.88775E-12	-226.32752E-15	0.0000000E+0	-17.344467E-9	-1.7230577E+0	54.905597E-12	-19.048485E+0	104.28366E-6	-228.57321E-15	0.0000000E+0	-17.344467E-9	354.94611E-3	56.311223E-12	-18.698284E+0	66.554596E-6
-366.13218E-12	-235.01798E-15	0.0000000E+0	-17.346711E-9	468.87633E-3	51.899235E-12	-18.900028E+0	120.37788E-6	-248.35892E-15	0.0000000E+0	-17.346711E-9	-1.2711972E+0	54.594031E-12	-18.865747E+0	109.88055E-6
-368.37672E-12	-242.43414E-15	0.0000000E+0	-17.348956E-9	-5.5183716E+0	42.047751E-12	-19.449585E+0	238.70247E-6	-228.95780E-15	0.0000000E+0	-17.348956E-9	-5.2237892E+0	44.394672E-12	-19.069483E+0	210.44954E-6
-370.62114E-12	-232.99228E-15	0.0000000E+0	-17.351200E-9	-2.1368890E+0	52.341173E-12	-19.318575E+0	139.85665E-6	-256.28742E-15	0.0000000E+0	-17.351200E-9	-4.9591317E+0	47.515013E-12	-18.920586E+0	167.58918E-6
-372.86568E-12	-249.88412E-15	0.0000000E+0	-17.353445E-9	1.2970510E+0	48.411566E-12	-19.009682E+0	178.73988E-6	-220.62949E-15	0.0000000E+0	-17.353445E-9	-3.9905951E+0	54.134565E-12	-18.684589E+0	98.537828E-6
-375.11022E-12	-228.75134E-15	0.0000000E+0	-17.355688E-9	3.1258810E+0	50.889432E-12	-18.766701E+0	157.79911E-6	-240.01539E-15	0.0000000E+0	-17.355688E-9	-5.0748897E+0	52.508786E-12	-18.684750E+0	132.55731E-6
-377.35465E-12	-247.89226E-15	0.0000000E+0	-17.357934E-9	6.7818127E+0	54.279439E-12	-18.314699E+0	111.11904E-6	-244.43064E-15	0.0000000E+0	-17.357934E-9	146.94475E-3	50.411172E-12	-18.146959E+0	153.93442E-6
-379.59919E-12	-242.46290E-15	0.0000000E+0	-17.360177E-9	2.5004051E+0	45.229587E-12	-18.555447E+0	204.85268E-6	-215.48316E-15	0.0000000E+0	-17.360177E-9	-7.7325506E+0	51.332324E-12	-18.753675E+0	154.07347E-6
-381.84361E-12	-241.17462E-15	0.0000000E+0	-17.362423E-9	-4.0824862E+0	48.456988E-12	-19.141970E+0	182.51684E-6	-236.98529E-15	0.0000000E+0	-17.362423E-9	-8.6555347E+0	43.281344E-12	-18.555922E+0	231.96303E-6
-384.08815E-12	-229.66858E-15	0.0000000E+0	-17.364666E-9	6.5183568E+0	55.693200E-12	-18.217104E+0	101.96328E-6	-243.17917E-15	0.0000000E+0	-17.364666E-9	-9.8988886E+0	43.767913E-12	-18.444414E+0	202.83574E-6
-386.33258E-12	-243.67926E-15	0.0000000E+0	-17.366911E-9	13.570671E+0	53.785639E-12	-17.293077E+0	97.614429E-6	-247.30969E-15	0.0000000E+0	-17.366911E-9	-5.0828185E+0	44.694692E-12	-17.795889E+0	169.52957E-6
-388.57711E-12	-248.73886E-15	0.0000000E+0	-17.369155E-9	4.1984739E+0	46.533263E-12	-17.818829E+0	170.39626E-6	-252.50426E-15	0.0000000E+0	-17.369155E-9	-5.6693063E+0	43.506046E-12	-17.705704E+0	161.84567E-6
-390.82154E-12	-250.95366E-15	0.0000000E+0	-17.371400E-9	12.732051E+0	49.071820E-12	-16.877337E+0	151.74002E-6	-223.50093E-15	0.0000000E+0	-17.371400E-9	-2.4108338E+0	49.222022E-12	-17.304901E+0	85.850399E-6
-393.06608E-12	-224.58866E-15	0.0000000E+0	-17.373646E-9	6.8006363E+0	46.310514E-12	-17.090326E+0	188.79860E-6	-231.54915E-15	0.0000000E+0	-17.373646E-9	-6.5729661E+0	52.676287E-12	-17.555880E+0	53.431006E-6
-395.31062E-12	-217.70687E-15	0.0000000E+0	-17.375889E-9	-2.3860481E+0	46.202105E-12	-17.861237E+0	202.47982E-6	-246.13861E-15	0.0000000E+0	-17.375889E-9	-4.0142512E+0	51.066398E-12	-17.171091E+0	75.084361E-6
-397.55504E-12	-243.30863E-15	0.0000000E+0	-17.378134E-9	63.416943E-3	51.011060E-12	-17.706221E+0	152.92256E-6	-242.37616E-15	0.0000000E+0	-17.378134E-9	-6.6572213E+0	49.022002E-12	-17.210386E+0	102.88491E-6
-399.79958E-12	-252.35703E-15	0.0000000E+0	-17.380378E-9	8.7477303E+0	48.199840E-12	-16.821180E+0	184.42784E-6	-226.69730E-15	0.0000000E+0	-17.380378E-9	-5.7282109E+0	47.650352E-12	-16.961113E+0	104.76383E-6
-402.04401E-12	-220.90196E-15	0.0000000E+0	-17.382623E-9	6.5630150E+0	45.986132E-12	-16.740004E+0	217.01859E-6	-224.01540E-15	0.0000000E+0	-17.382623E-9	-7.1302271E+0	56.924590E-12	-16.881765E+0	12.873441E-6
-404.28855E-12	-256.03949E-15	0.0000000E+0	-17.384867E-9	8.0140753E+0	49.963863E-12	-16.454834E+0	189.03942E-6	-238.84304E-15	0.0000000E+0	-17.384867E-9	-7.6837649E+0	51.081535E-12	-16.708662E+0	92.718648E-6
-406.53297E-12	-246.98223E-15	0.0000000E+0	-17.387112E-9	5.2889066E+0	47.173199E-12	-16.474663E+0	223.51007E-6	-251.02137E-15	0.0000000E+0	-17.387112E-9	-6.7385859E+0	53.542473E-12	-16.434275E+0	71.830145E-6
-408.77751E-12	-236.75471E-15	0.0000000E+0	-17.389356E-9	7.4798760E+0	50.669680E-12	-16.125017E+0	187.88339E-6	-241.38195E-15	0.0000000E+0	-17.389356E-9	-5.1584768E+0	50.785882E-12	-16.127537E+0	113.64979E-6
-411.02205E-12	-238.41657E-15	0.0000000E+0	-17.391601E-9	3.3737648E+0	49.777658E-12	-16.325193E+0	196.75103E-6	-253.29372E-15	0.0000000E+0	-17.391601E-9	-3.1213777E+0	46.531546E-12	-15.832779E+0	154.56729E-6
-413.26648E-12	-249.39588E-15	0.0000000E+0	-17.393845E-9	6.7534838E+0	53.698157E-12	-15.886175E+0	145.59166E-6	-226.38422E-15	0.0000000E+0	-17.393845E-9	-309.51494E-3	47.380704E-12	-15.534642E+0	128.90817E-6
-415.51101E-12	-253.13253E-15	0.0000000E+0	-17.396090E-9	5.2588201E+0	50.947802E-12	-15.835239E+0	166.42427E-6	-240.22014E-15	0.0000000E+0	-17.396090E-9	-1.1053072E+0	55.347064E-12	-15.580501E+0	45.852019E-6
-417.75544E-12	-235.67503E-15	0.0000000E+0	-17.398333E-9	8.7238016E+0	54.004790E-12	-15.321072E+0	125.30068E-6	-226.02714E-15	0.0000000E+0	-17.398333E-9	4.0919967E+0	55.864324E-12	-15.200850E+0	66.152577E-6
-419.99998E-12	-246.87221E-15	0.0000000E+0	-17.400579E-9	5.7081375E+0	50.104771E-12	-15.371947E+0	161.36853E-6	-227.00632E-15	0.0000000E+0	-17.400579E-9	6.4328318E+0	56.490590E-12	-15.184672E+0	82.888830E-6
